,Country,EntryID,Document,Element,ElementLabel,ElementText,HazardType,SystemType,Sector,SectorType,ResultType,IndicatorType_theme,IndicatorType_information,IndicatorType_function,SectorType_GGA,Who,Region,UNFCCC Classification,Year of Submission,Document Language,"Support  
received","If yes, from which organization?",Gender and Social Inclusion,"If yes, Provide details related to GESI (including consideration of IK/LK, consideration of uniquely vulnerable social groups)",Coded by:,General notes
6201,Peru,6860,BTR,Result,Implementation progress,"These conservation practices ensure the protection of ecosystems and benefit 2,161 families, promoting sustainable development and community resilience in vulnerable areas.",,,Ecosystems,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6202,Peru,6861,BTR,Action,Implementation progress,Implementation of surveillance actions and control in Protected Natural Areas for reduce vulnerability to the effects of climatic and non-climatic,,,Ecosystems,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6203,Peru,6862,BTR,Result,Implementation progress,"Surveillance in 10,087,240.46 hectares of Protected Natural Areas (54 ANP), with the participation of native communities",,,Ecosystems,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6204,Peru,6863,BTR,Result,Implementation progress,Protects these key ecosystems and strengthens their capacity to adapt to climate change.,,,Ecosystems,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6205,Peru,6864,BTR,Action,Implementation progress,"Implementation of options restoration of forest ecosystems and other wild vegetation ecosystems to maintain the functionality of the landscape, ecosystem services and reduce risks in the face of the effects of climate change.",,,Ecosystems,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6206,Peru,6865,BTR,Result,Implementation progress,"Progress in 19 forestry investigations boosts practices of innovative restoration, improving adaptation to climate change and strengthening the resilience of ecosystems.",,,Ecosystems,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6207,Peru,6866,BTR,Result,Implementation progress,"120 degraded hectares recovered through reforestation of the higher part of Lucumayo River, in the Cusco region, to contribute to the restoration of landscape functionality and improving climate resilience.",,,Ecosystems,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6208,Peru,6867,BTR,Action,Implementation progress,Implementation of the early warning system (EWS) against climatic and non-climatic hazards extreme weather to reduce the impact on  onservation and sustainable use,,,Ecosystems,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6209,Peru,6868,BTR,Result,Implementation progress,"Since 2019, the SAMI37 system (Satellite for Monitoring and Impacts of the forest heritage) offers real-time data on deforestation, logging illegal and forest fires.",,,Ecosystems,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6210,Peru,6869,BTR,Action,Implementation progress,Implementation of production chains strategic initiatives for peasant communities and natives to reduce risks to effects of climate change.,,,Ecosystems,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6211,Peru,6789,BTR,Adaptation priorities,Priorities,Seek the improvement and transfer of genetic resources that strengthen tolerance to climatic events.,,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6212,Peru,6790,BTR,Adaptation priorities,Priorities,Seek the conservation of agrobiodiversity.,,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6213,Peru,6791,BTR,Adaptation priorities,Priorities,Ensure the provision of goods and services in the agricultural value  hain in the face of adverse effects of climate change through the development of adaptive technological innovations in the face of climate change.,,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6214,Peru,6792,BTR,Adaptation priorities,Priorities,Promote the formation of business networks and encourage associations to facilitate the adoption of agricultural practices that are more resilient to climate change.,,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6215,Peru,6793,BTR,Adaptation priorities,Priorities,Facilitate access to resources and allow collective bargaining of their production.,,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6216,Peru,6794,BTR,Adaptation priorities,Priorities,Reduce the vulnerability of the populations that depend on the forests and increase of resilience to Ecosystems,,,Forests,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6217,Peru,6795,BTR,Adaptation priorities,Priorities,Increase the resilience of forests to the effects of climate change and unsustainable human activities to maintain the provision of ecosystem services.,,,Forests,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6218,Peru,6796,BTR,Adaptation priorities,Priorities,"Implement ecosystem management, conservation and restorationv measuresvforestry; of recovery and appreciation of ancestral community practices; ofvmonitoring forest dynamics to measure the impact of climate change; andvsurveillance and control in the ANP.",,,Forests,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6219,Peru,6797,BTR,Adaptation priorities,Priorities,Increase the adaptive capacity of society to manage forests in the face of effects of climate change in coordination with key stakeholders at the three levels of government.,,,Forests,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6220,Peru,6798,BTR,Adaptation priorities,Priorities,"Strengthen the capacities of the rural population, indigenous peoples and indigenous and Afro-Peruvian people for the sustainable use of resources forestry.",,,Forests,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6221,Peru,6799,BTR,Adaptation priorities,Priorities,Promote strategic production chains for the efficient use of forest products.,,,Forests,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6222,Peru,6786,BTR,Adaptation priorities,Priorities,Reduce risks and negative impacts on production systems of vagricultural activities in the face of the dangers associated with climate change.,,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6223,Peru,6787,BTR,Adaptation priorities,Priorities,"Seek technical development, diversification in production and integrated management of pests and diseases in crops and livestock.",,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6224,Peru,6802,BTR,Adaptation priorities,Priorities,Achieve the sustainability of anchovy fishing production at an industrial level to contribute to food security.,,,Aquaculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6225,Peru,6803,BTR,Adaptation priorities,Priorities,"Generate economic income and reduce vulnerability to the dangers of climate change through: i) the implementation of integrated traceability systems; ii) strengthening fishing quota systems under an ecosystem approach; and, iii) real-time monitoring of market information and conditions oceanographic.",,,Aquaculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6226,Peru,6804,BTR,Adaptation priorities,Priorities,"Establish early warning systems to respond in advance to extreme weather events , harmful algal blooms and sulfur events.",,,Aquaculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6227,Peru,6805,BTR,Adaptation priorities,Priorities,"Increase the productivity of artisanal fishermen, both on board and off the boat embarked, and of artisanal shipowners through capacity building in good practices for economic diversification and complementary activities.",,,Aquaculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6228,Peru,6806,BTR,Adaptation priorities,Priorities,Promote the use of improved selective fishing techniques to cope with climate change,,,Aquaculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6229,Peru,6767,BTR,Hazard,Glacier retreats,"In future scenarios, the level of hazard caused by Glacier retreat is gradually increasing. By 2030, the danger level is high to very high, while, by 2050, all glaciers will present a very high level of danger",Extreme temperature,,NA,,NA,NA,NA,NA,,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6230,Peru,6768,BTR,System at risk,Glacier retreats,"In future scenarios, the level of hazard caused by Glacier retreat is gradually increasing. By 2030, the danger level is high to very high, while, by 2050, all glaciers will present a very high level of danger",,,NA,,NA,NA,NA,NA,,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6231,Peru,6769,BTR,System at risk,Glacier retreats,"The decrease in average annual discharge has an effect on the area of high Andean wetlands. It was estimated that for every hectare of glacier decreased, the wetland area increased by 0.07 hectares. This indicates that the change in the glacial landscape will have consequences for the rest of the mountain ecosystems in the Peru",,Freshwater,NA,"Terrestrial, freshwater ecosystems",NA,NA,NA,NA,Biodiversity and ecosystems,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6232,Peru,6770,BTR,Climate impact,Glacier retreats,"The decrease in average annual discharge has an effect on the area of high Andean wetlands. It was estimated that for every hectare of glacier decreased, the wetland area increased by 0.07 hectares. This indicates that the change in the glacial landscape will have consequences for the rest of the mountain ecosystems in the Peru",,,NA,,NA,NA,NA,NA,,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6233,Peru,6771,BTR,Adaptation priorities,Priorities,Increase the availability of water for human consumption,,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6234,Peru,6772,BTR,Adaptation priorities,Priorities,Ensure the water supply by developing grey infrastructure with support in the natural infrastructure.,,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6235,Peru,6781,BTR,Adaptation priorities,Priorities,Increase the adaptive capacity of user organizations for the sustainable use of water.,,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6236,Peru,6778,BTR,Adaptation priorities,Priorities,Promote greater involvement of electricity sector agents in actions of adaptation.,,,Energy,"Cities, settlements, key infrastructure",NA,NA,NA,NA,Infrastructure and human settlements,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6237,Peru,6788,BTR,Adaptation priorities,Priorities,Seek the management and conservation of natural grasslands and cultivated pastures.,,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6238,Peru,6780,BTR,Adaptation priorities,Priorities,"It is expected to develop the implementation, protection and technical development of physical and natural infrastructures (planting and water harvesting systems, increased the soil's retentive capacity and reduction of evaporation using cover vegetable).",,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6239,Peru,6785,BTR,Adaptation priorities,Priorities,Recover agricultural soils degraded by salinization,,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6240,Peru,6782,BTR,Adaptation priorities,Priorities,"Reduce the degradation of agricultural land, which is subject to anthropogenic pressures and negative effects associated with climate change.",,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6241,Peru,6779,BTR,Adaptation priorities,Priorities,Achieve sustainable use and increase water availability for agricultural use in those regions of the country with water insecurity.,,,Water,"Water, sanitation, hygiene",NA,NA,NA,NA,Water and sanitation,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6242,Peru,6784,BTR,Adaptation priorities,Priorities,Implement technologies to protect crop areas from flooding and strong winds and rains.,,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6243,Peru,6807,BTR,Adaptation priorities,Priorities,Improve the control and monitoring of resource conservation measures,,,Aquaculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6244,Peru,6783,BTR,Adaptation priorities,Priorities,Promote good fertilization practices and management and control technologies for soil erosion in areas vulnerable to climate change.,,,Agriculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6245,Peru,6809,BTR,Adaptation priorities,Priorities,Improve aquaculture productivity in a context of climate change through capacity building in health and safety practices and in the creation of contingency plans.,,,Aquaculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6246,Peru,6808,BTR,Adaptation priorities,Priorities,Promote physical protection to reduce disaster risks in the artisanal fishing landing stages.,,,Aquaculture,"Food, fiber, other ecosystem products",NA,NA,NA,NA,Food and agriculture,NA,Latin America and the Carribean,Non-Annex I,2024,Spanish,Yes,"Collaboration from the Inter-American Development Bank (IDB), the Transparency Capacity Building Initiative - Global Support Program (CBIT-GSP), the UNEP Copenhagen Climate Centre, the Paris Agreement Transparency Partnership (PATPA), and the German Development Cooperation (GIZ)",NA,NA,Winfred,NA
6247,Phillipines,1094,BTR,Climate impact,Impact,"The Philippines has gone through substantial economic and human losses from tropical cyclones. Since 1970, 34,435 people have died, and 75,034 have been injured.",,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6248,Phillipines,1095,BTR,Climate impact,Impact,"A total of 733 casualties, including 112 fatalities, 610 injuries, and 11 missing persons, were caused by seven prominent Tropical Cyclones, namely Ambo, Ofel, Pepito, Quinta, Rolly, Ulysses, and Vicky. Typhoon50 Ulysses was the deadliest of these, killing fifty-one people.",,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6249,Phillipines,1096,BTR,Climate impact,Impact,"The financial ramifications of the 2020 tropical cyclone season were significant. Damage to infrastructure and agriculture totaled USD 891.14 million (PHP 44.22 billion), with infrastructure bearing the majority (63.6 percent) of the total expenses",,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6250,Phillipines,1097,BTR,System at risk,Risk,"The financial ramifications of the 2020 tropical cyclone season were significant. Damage to infrastructure and agriculture totaled USD 891.14 million (PHP 44.22 billion), with infrastructure bearing the majority (63.6 percent) of the total expenses",,Crop;Infrastructure and services,NA,"Cities, settlements, key infrastructure",NA,NA,NA,NA,Infrastructure and human settlements,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6251,Phillipines,1098,BTR,Hazard,Risk,"By 2030, 1.7 million-5.9 million (SSP2-4.5) to 822,000-5.34 million (SSP5-8.5) Filipinos are expected to experience at least one typhoon or super typhoon within the 2050 decade",Storm,,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
